dose
12 MG
55 MCG
50 MCG
50MG-325MG
50MG-300MG
25MG-325MG
6.25 MG
4 %
12.5-1000
12.5-500MG
25 MG-30MG
25 MG-45MG
25 MG-15MG
12.5-30 MG
12.5-15 MG
12.5-45 MG
0.15 %
250 (100)
500 (200)
1000 (400)
1500 (600)
2000 (800)
500 UNIT
1000 UNIT
2000 UNIT
3000 UNIT
250 UNIT
4000 UNIT
500 MCG/ML
0.2 %
1.25 MG
0.15-0.03
320 MG/5ML
90 MG
90MG-180MG
160 MCG
80 MCG
1 MG-35MCG
7 DAYS X 3
50 MG/5 ML
3.5 MG
1.75 MG
20 %
150-30(84)
90-20 MCG
250 MG/ML
500 MG/2ML
1000MG/4ML
5 MG-50 MG
1.5 %
500MG/20ML
250MG/10ML
150 MG/3ML
24MCG
8 MCG
10 MG-20MG
5 MG-20 MG
10 MG-40MG
5 MG-10 MG
5 MG-40 MG
2.5MG-10MG
10 MG-10MG
10 MG-80MG
5 MG-80 MG
2.5MG-20MG
2.5MG-40MG
5 MG-160MG
10MG-320MG
10MG-160MG
5 MG-320MG
10-320-25
5-160-12.5
10-160-25
5-160-25MG
12 %
100 MG/2ML
400 MG/5ML
250 MG/5ML
125 MG/5ML
875 MG
1000-62.5
200-28.5/5
600-42.9/5
400-57MG/5
250-62.5/5
875-125 MG
500-125 MG
250-125 MG
400-57MG
200-28.5MG
150 UNIT/1
1.25 MG/ML
2 G
1 G
10 G
1.5 G
3 G
15 G
12 MG/ML
25MG/0.5ML
2 %-2 %
400MG-32MG
2.5 %-1 %
1 %-1 %
2.5-1%(4G)
0.125 MG
0.125MG/ML
125MCG/5ML
0.5 MG/ML
2.75%
20%-3%-1 %
2 MG/24 HR
4 MG/24 HR
20.25/1.25
12.5/1.25G
10 MG (2%)
50 MG (1%)
30MG/1.5ML
25MG(1%)
2.5G-1.62%
1.25G-1.62
3 %
140 MG/7ML
0.5 MG-1MG
0.25-0.5MG
250MG/50ML
.15-.013MG
62.5-25MCG
145 MG
48 MG
54 MG
134 MG
67 MG
130 MG
43 MG
6000 UNIT
4-7.5-15/5
6.12-325MG
8.16-325MG
4.08-325MG
348MG
522MG
174MG
5 T/0.1 ML
125MG-80MG
600 MG/3ML
0.375G
2.5MG-60MG
36 MG
18 MG
27 MG
72 MG
63 MG
400-15-10
15 %
40 %
100MG/60ML
7-9-5
25 MCG/ML
60 MCG/ML
40 MCG/ML
100 MCG/ML
200 MCG/ML
40 MCG/0.4
10MCG/0.4
25MCG/0.42
60 MCG/0.3
150MCG/0.3
200MCG/0.4
300MCG/0.6
0.045 %
15MCG/2ML
50 MG/50ML
23 MG
590 MG/8.4
882 MG/3.2
1064MG/3.9
441 MG/1.6
662 MG/2.4
675 MG/2.4
7.5MG/0.6
10MG/0.8ML
5MG/0.4ML
232 MCG
113 MCG
240 MG
10 MG/10ML
12 MG/6 ML
15 %-83 %
1-0.2-0.2%
0.3%-1%
0.5%-0.6%
1.4 %
0.1%-0.3%
1000 MG/50
1.2 G
4 G/60 ML
30-50-325
500 MG/ML
220MCG(60)
220MCG 120
220MCG(30)
110MCG(30)
220MCG(14)
3750/5 ML
10-6-3.1 %
850MG-65MG
25MG-200MG
81 MG-40MG
325MG-40MG
137 MCG
205.5 MCG
2.25 %
16-12.5MG
32-12.5MG
32MG-25MG
50 MG-25MG
100MG-25MG
750 MG/5ML
250-100 MG
62.5-25 MG
0.01 %
600-200MG
0.05 MG/ML
0.1 MG/ML
1 MG/2.5ML
0.8 MG/2ML
1.2 MG/3ML
0.4 MG/ML
4 MG/ML
1MG/0.5ML
17MCG
14 MG
7 MG
125-31.25/
1.5-0.03MG
1MG-20MCG
1MG-20(24)
1.5-30(21)
1MG-20(21)
210MG IRON
6 MG
9 MG
45MG-105MG
0.1MG/.1ML
0.3MG/0.3
0.15/0.15
150-12.5MG
300-12.5MG
10-5%(W/W)
9.8%-4.8%
10%-5%-10%
9 %-4.5 %
9 %-4 %
10 %-2 %
8 %-4 %
9 %-4.25 %
10-5%(W/V)
10 %-4 %
750 MG/3ML
0.8MG/0.8
4 MG/0.8ML
400MG/.25L
30MCG/.5ML
2.5 G
30 MCI/2ML
337.5/22.5
137-50 MCG
99.5 MG
95 MG
39.2-7.8MG
26.1-5.2MG
52.3-10.4
21-5 (28)
0.4 MG
1000 MCG
500 MCG
5000 MCG
2500 MCG
5K-100 MCG
3000 MCG
5000MCG/ML
3000MCG/ML
100-2MG/ML
50 %
500 UNIT/G
50000 UNIT
5 MG/5 ML
10000/20ML
40000/20ML
20K MCG/20
0.13 %
800-160 MG
400MG-80MG
200-40MG/5
800-160/20
80-16MG/ML
2-5-10MG/5
0.4-0.035
700MG/20ML
2 %-0.1 %
40 MG/ML
5 MG/2 ML
10 MG/4 ML
100/ML (3)
450 MG
500-32.5MG
250-250-65
500-500 MG
175MG/2 ML
42 MCG
300 MCG
150 MCG
75 MCG
750 MCG
450 MCG
900 MCG
30-16.2 MG
60-16.2 MG
16.2 MG
5-6.25MG
15%-10%
30%-10%-4%
40 MG-25MG
40-12.5 MG
26 %
27.5 %
3 %-5 %
5.3%
5.2 %
5.8 %
2 MG/2 ML
6MG/0.05ML
500(10 ML)
0.6 %
0.9 MG
6 MG/ML
25000 UNIT
1G/SCOOP
0.12 %
0.3 MG
300 MG/5ML
300 MG/4ML
9-4.8 MCG
3-0.02(24)
3-0.03(21)
1.2MM/2 ML
900-300/2
2.4MM/4ML
600000/ML
20-37.5MG
1 MG-100MG
50-200-25
30-120-15
0.03 %
0.5ML/DOSE
10MG/30ML
262 MG
262MG/15ML
525MG/15ML
10-6.25MG
2.5-6.25MG
15 UNIT
30 UNIT
35 MCG
3 MG/3 ML
4 MG/4 ML
20 MG-20MG
2.5-8-5/.5
3.5/1.4 ML
62.5 MG
200 UNIT
100 UNIT
50 UNIT
16 %
10 %-1 %
8 %
100-25MCG
200-25 MCG
70X 10EXP6
160-9-4.8
200 MG/2ML
500 MG/5ML
0.33 %
0.2%-0.5%
150 MG/6ML
4MG-10MG
2-30-10/5
0.09 %
0.075 %
200-12.5MG
25-400MG
300-15-10
0.5 MG/2ML
0.25MG/2ML
1 MG/2 ML
32 MCG
160-4.5MCG
80-4.5 MCG
0.9 %(1ML)
0.9 %(3ML)
0.9%(10ML)
0.25 MG/ML
0.94 G/G
2.5 MG/ML
7.5 MG/ML
0.25-.0005
0.5-1:200K
0.75 %
0.3 MG/ML
20 MCG/HR
5 MCG/HR
10 MCG/HR
15 MCG/HR
7.5 MCG/HR
8 MG-2 MG
2 MG-0.5MG
4MG-1MG
12 MG-3 MG
60 MG/10ML
50-325-30
50-300-30
50-325-40
50-300-40
2MG/0.85ML
10MCG/0.04
5MCG/0.02
0.5MG/0.05
600-900/3
400-600/2
11 MG
60 MG/3 ML
200(500)MG
300MG(750)
400(1000)
260MG(650)
260MG(648)
500(1250)
800 MG/2 G
1 %-8 %
1 %-0.1 %
250MG-6.25
0.005-.064
200/SPRAY
200/ML
0.25 MCG
0.5 MCG
1 MCG/ML
3 MCG/G
500 MG-2.5
500-100-40
250MG-12.5
250-3.125
500 MG-10
500-15 MCG
500MG-5MCG
500-3.125
600 MG-10
600MG-5MCG
600 MG-20
600MG-12.5
600MG-62.5
667 MG
668 MG
320MG(750)
315MG-6.25
315MG-5MCG
200MG-6.25
200-3.125
250MG-5MCG
325MG-12.5
1000-10/30
60(650) MG
1 G/50 ML
2 G/100 ML
1 G/100 ML
800MG/8ML
800MG/0.2L
0.35 MG
40 MG/2 ML
500MG/25ML
300MG/15ML
100-20(84)
0.15MG(84)
42 MG
10.5 MG
21 MG
400-15-60
50 MG-15MG
0.025-10%
25MG-100MG
25MG-250MG
10MG-100MG
50MG-200MG
25-100-200
37.5-150MG
12.5-50 MG
31.25-125
50-200-200
18.75-75MG
4 MG/5 ML
360 MG
420 MG
350 MG
200-325 MG
200-325-16
3.125 MG
1X10EXP8
1332/11.1
300 MG/2.5
1332-1332
300-300 MG
5 %-14 %
0.035%
100 %
0.1MG/24HR
0.3MG/24HR
0.2MG/24HR
10 MCG
20 MCG
40 MCG
75 MG/ML
200-10-325
375 MG/5ML
20 G
300G
100 G
2 G/50 ML
6 G
7.5 G
45 %
84 MG
100MG PE/2
500 PE/10
400 UNIT
148-3700
16 MCG
1-12.5MG/5
1-30-12.5
12.5MG-5MG
25 MG-10MG
5 MG-2.5MG
375 MG
4 G
10000 UNIT
12000 UNIT
0.77 %
0.3MG/0.05
400 MG/2ML
500 (5 ML)
130MG/18ML
0.2 %-1 %
0.3 %-0.1%
0.3-0.025%
400MG/0.2L
200MG/0.1L
90-1-300MG
90-1-250MG
35-1-50 MG
27-1-50 MG
0.52G
625 MG
3.4G/5.8G
3.4 G/7 G
3.4 G/12 G
2 G/19 G
3 G/7 G
3 G/12 G
2.5-120 MG
5MMOL/10ML
7.5MMOL/15
10MMOL/20
50MMOL/100
2.5MMOL/5
12.5MG/5ML
2.68 MG
1.34 MG
0.5 MG/5ML
10-3.5/160
75 MG/5 ML
25 MG/50ML
50MG/100ML
0.05MG/24H
.025MG/24H
.075MG/24H
.0375MG/24
0.06MG/24H
45-15/24H
1.2-0.025%
600MG/50ML
300MG/50ML
900MG/50ML
1 %-5 %
6.5 %
20 MG/20ML
0.1 MG
0.2 MG
1000MCG/10
5000MCG/10
0.17 MG
3.75 MG
1 %-0.05 %
50 MG-5
100MG-5
20MG-120MG
10-100MG/5
30 MG/5 ML
0.6 MG
3.75 G
5 G
.05-.14/24
.05-.25/24
20-100 MCG
150-300 MG
140 MG/DAY
100 MG/DAY
60 MG/DAY
200-25-300
29-1-200MG
17 %
35-1-200MG
400MG-10MG
10 G/15 ML
5-500-2MG
30-12.5/30
8 MG-90 MG
30 %-10 %
4 MCG/CM2
135 MG
200MG-10MG
325MG-2MG
15-325/15
4 MG-30 MG
15-500-2MG
10-325-2MG
1000-1600
1-1-0.1%
3.3-3-10/1
75MG/0.5ML
22.3-6.8/1
2 %-0.5 %
17.3 MG
25.9 MG
8.6 MG
200-10-5/5
50-5MG/5ML
15 MG/5 ML
1.25-2.5MG
24 %
450-30-50
425 MG
6000-100MG
12600-20MG
465 MG
140-100 MG
36K-114K
24-76-120K
12K-38K-60
6K-19K-30K
3-9.5-15K
186 MG
372 MG
5.2 MG
20 MG/2 ML
0.3-0.03MG
120 MG/1.5
240 MG/3ML
16.5 %
4 G/20 ML
2 G/10 ML
8 G/40 ML
10 G/50 ML
1 G/5 ML
1 MG/5 ML
0.2 MG/ML
0.6MG/3ML
0.4MG/2ML
1000MCG/ML
0.8 MG
0.1%-0.25%
1000 MG/10
4 MG/10 ML
0.37 %
0.44 %
2 G/20 ML
5 MCG
25 MCG
10 MCG/ML
334-500MG
500-550/5
1100-334/5
1250 MCG
125 MCG
250 MCG
10(400)/ML
125 MCG/ML
125MCG/0.5
12.5 MCG/5
10MCG/5ML
25MCG/SPRY
3.4 G
0.4 G
9000 UNIT
0.125 %
40MG/10ML
15-10-5/.5
1.7 MG
1800-30000
1000-30/30
30MG/9HR
20 MG/9 HR
15MG/9HR
10MG/9HR
10/SPRAY
150/SPRAY
4 MCG/ML
625 MCG
400-17.5MG
385-17.5MG
385MG-10MG
80 MG/ML
100-300 MG
325-10/10
1.3 %-2.8%
10EXP4.5-6
1.1 %
15-90.314
7.5-90.314
104MG/0.65
2.8 %
0.5 %-0.5%
120MG-15MG
15G/59ML
15 G/60 ML
1.5 MG(39)
1.5MG (21)
1.5MG (35)
1.5MG (51)
200MCG/2ML
400MCG/4ML
200 MCG/50
400MCG/100
18-10MG/15
30 %
70 %
9 %
0.0125 %
22 %
5-7.5-10MG
12.5-15-20
1.3 %
20MG/G(2%)
75 MG-200
50 MG-200
1.5-2.5-4%
62.5 MCG
0.125/2.5
250 MCG/ML
0.5MG/SPRY
100 MG/4ML
0.5MG/.5ML
1-2.5-5/5
1-2.5 MG/5
120-240 MG
320 MG
320MG-25MG
160-12.5MG
160MG-25MG
80-12.5MG
320-12.5MG
6.25MG/ML
2.5-.025MG
2.5-.025/5
5-25/0.5ML
1 MG/GRAM
0.5MG/0.5G
0.25/0.25G
0.75/0.75G
1.25/1.25G
250MG/20ML
500MG/250
1000MG/250
250 MG/250
160 MG/8ML
20MG/ML(1)
80 MG/8 ML
160MG/16ML
283 MG/5ML
60 MG/15ML
8.6MG-50MG
8.3KCAL/ML
16.2MG/5ML
800MG/5ML
400MG/10ML
800MG/10ML
800MG/.25L
800MG/0.5L
200MG/.25L
400MG/0.5L
2.5 MCG
1 MCG
4MCG/2ML
5-325-2MG
0.02-3(28)
0.03MG-3MG
0.3 %-0.4%
30 MCG
400-12 MCG
0.45-20 MG
25-1-400MG
25 MG-1 MG
30 MG-4 MG
30 MG-2 MG
800-26.6MG
200-5 MCG
100-5 MCG
50MCG-5MCG
0.01-0.045
4.63-20/ML
300 MG/2ML
200MG/1.14
100MG/0.67
60-20-325
395-15-10
395MG-10MG
0.5-0.4 MG
300 UNIT
4-10-15/5
400-300 MG
20 MEQ
10 MEQ
25 MEQ
325-1916MG
324 MG
225 MG
500MG/10ML
1 G/20 ML
5 G/100 ML
6 MG/3 ML
1500 MG
0.87G
22.5 MG
5 MG (74)
80 MG/15ML
750 UNIT
1500 UNIT
5000 UNIT
.12-.015MG
120 MG/4.8
140 MG
22.75MG/ML
120 MG/ML
1080 MG/20
6 MG/24 HR
12MG/24HR
9 MG/24 HR
200-300 MG
133-200 MG
100-150 MG
167-250 MG
10 MG-25MG
5MG-12.5MG
10MG-325MG
5 MG-325MG
2.5-325 MG
7.5-325 MG
455MG(500)
400(500MG)
814 MG/G
53 MG
19G-7G/118
19G-7G/197
20 MCG/ML
1100 MG/22
40MG/0.4ML
80MG/0.8ML
60MG/0.6ML
120MG/.8ML
30MG/0.3ML
6-5-10
5 MG-5 MG
375MG-60MG
24 MG-26MG
49 MG-51MG
97MG-103MG
2.5MMOL/10
3.75 MMOL
400-100 MG
200MG-50MG
150-37.5MG
10MG/ML(1)
0.15MG/0.3
1 MG/10 ML
2000/ML
4000/ML
10000/ML
20000/ML
20000/2ML
3000/ML
75MG/100ML
100MG/50ML
150MCG/5ML
5 MG/GRAM
267 MG
801 MG
2500MG/250
2000MG/100
0.25-0.035
7.5MCG/24H
1.25 G
0.625-1.25
1 MG-50MCG
112 MCG
175 MCG
88 MCG
8.8MG/5ML
176MG/5ML
1.53/SPRAY
105MG/1.17
210MG/2.34
1200MG/8ML
345 MG/2.3
300-150 MG
0.75 MG/ML
150-150 MG
500MG-65MG
4.6MG/24HR
9.5MG/24HR
13.3MG/24H
4.5 MG
13.3 MG/ML
.0268-.315
0.025-0.3%
0.05-.1-1%
2MG/0.05ML
25 G
40MG/5ML
20 MG/50ML
1-2-4-6MG
1750-3250
350-650
700-1300
600 MG/5ML
400MG-15MG
105 MG
25 MCG/HR
50MCG/HR
12 MCG/HR
100 MCG/HR
75MCG/HR
37.5MCG/HR
62.5MCG/HR
87.5MCG/HR
28 MG
325(65) MG
510MG/17ML
240(27)MG
225(27)MG
270(27)MG
325(106)MG
40MG/15ML
456(150)MG
62.5MG/5ML
324(106)MG
89(29)MG
324(38)MG
324(37.5)
220 (44)/5
324(65)MG
20-40MG
3 G/3.5 G
3 G/5.8 G
700-1300MG
2.2 MG/ML
30 MG/3 ML
3.5-400-5K
3.5-500/G
2.5%-0.13%
20 %-0.13%
340-1000MG
300-1000MG
1200 MG
360-1200MG
100-160 MG
60 MG-90MG
108-162 MG
300-500 MG
1200-144MG
120-180 MG
900-1360MG
900-1000MG
250-500 MG
183.3-306
435-880MG
120-180-60
900-1400MG
720-1200MG
150-217 MG
300-600 MG
600-1200MG
1600MG/5ML
40.5-29 MG
28.5-113.5
980-1400MG
500MG/0.1L
0.01-10-5%
20 MG/5 ML
27.5 MCG
0.25(0.55)
1MG(2.2MG)
0.5(1.1)MG
0.25-400/1
110 MCG
44 MCG
220 MCG
180MCG/0.5
50 MG/2 ML
10E6.5-7.5
0.4 %-0.3%
2.5 MG/5ML
240MCG/0.7
900/1.08ML
300/0.36ML
600/0.72ML
1 G/ML
20 MCG/2ML
20MCG/DOSE
70 MG-2800
70 MG-5600
700 MG
24 MG/ML
0.89 MG
2500/0.2ML
5000/0.2ML
12500/0.5
15000/0.6
18000/0.72
7500/0.3ML
25000/ML
10000/4 ML
3.5%-0.2%
2.7%-2%
6 MG/0.6ML
80 MG/10ML
40 MG/4 ML
1MG-5MCG
0.5MG-2.5
250MCG/0.5
5-2.5MG/ML
350-15-10
300 MG/6ML
1 MMOL/ML
15 MMOL/15
7.5/7.5 ML
10 MMOL/10
2 MMOL/2ML
123 MG
15 %-18 %
10 MG/2 ML
100MG/20ML
5 G/50 ML
10 G/100ML
20 G/200ML
40 G/400ML
2.5G/25ML
0.5 ML
40MG/0.6ML
17 G/DOSE
8.5 G
17 G
240-22.72G
236-22.74G
14.2-80MG
237.5-254
1000 MG/40
16.8MG/2ML
200-200-25
1 G/26.3ML
2 G/52.6ML
200MG/5.26
0.8-25(24)
0.4MG/0.25
1.2MG/0.25
1MG/0.25ML
0.2MG/0.25
0.8MG/0.25
0.6MG/0.25
1.4MG/0.25
1.6MG/0.25
1.8MG/0.25
2MG/0.25ML
60 MG/6 ML
120MG/0.1L
60 MG/50ML
80 MG/50ML
80MG/100ML
100MG/0.1L
90MG/100ML
70 MG/50ML
0.1-.3-.2%
3 %-94 %
150-200-10
3.4 G/5.4G
15MG/SPRAY
189 MG/ML
7.7-192.3
5 MG-500MG
2.5-500 MG
2.5-250 MG
0.6MG/5ML
0.042-0.8
500-400 MG
167-133 MG
375-300 MG
500-400-66
250-200 MG
467-438 MG
750-600 MG
750-625MG
500-416.6
900 MG
750-60-150
1500-1200
2K-1200/30
1.25-250MG
PEDIATRIC
99.5 %
25 MG-5 MG
10 MG-5 MG
137 MG
68.5 MG
25-3%
16.7 %
300MCG/0.5
480MCG/0.8
480MCG/1.6
300 MCG/ML
2800 UNIT
20-200/10
30-10-100
1200-60MG
600MG-60MG
1200-120MG
1 MG/0.2ML
0.5 MG/0.1
0.062 %
90MG-400MG
45MG-200MG
33.75-150
1440/ML
720/0.5ML
4.28 MG/ML
1X10E13/ML
60MG/0.4ML
105 MG/0.7
220-400
401-800
801-1500
1501-2000
>312/ML
>312/ML(5)
500/5 ML
10 UNIT/ML
1 UNIT/ML
200/2 ML
100/ML (1)
300/3 ML
1000/10 ML
5000/ML
5000/0.5ML
1000/ML
5000/ML(1)
25000/250
20K/500ML
25000/500
20 MCG/0.5
10-650/20
600-10000
0.938MG/ML
0.625MG/ML
0.313MG/ML
200/ML (3)
50-50/ML
75-25/ML
250-600
1000-2400
500-1200
40MG/0.8ML
10MG/0.1ML
20MG/0.2ML
80 MG-40MG
70-30/ML
500/ML
500/ML (3)
5-1.5 MG/5
41 %
39 %
47 %
35 %
5 MG-300MG
7.5-300 MG
10MG-300MG
7.5-325/15
10-325/15
5-217MG/10
2.5-108/5
10-8MG/5ML
5 MG-1.5MG
7.5-200 MG
10MG-200MG
5MG-200MG
1 %-2 %
1.9 %-1 %
2.35 %-1 %
25 MG-18MG
10 MG/50ML
81.6-0.12
0.375 MG
220 UNIT/1
110/0.5ML
220/ML (5)
300 UNIT/1
250 UNIT/1
30 G/300ML
50-12.5 MG
100-12.5MG
0.5 GRAM
4 %-1 %
29 %-7.6 %
3 G/60 ML
120 MCG
180 MCG
0.19 MG
280 MG
560 MG
120 MG/2.4
3.75 %
6 MG/0.5ML
4 MG/0.5ML
25 MG/1.25
10EXP6/ML
10EXP8/ML
1MG/7.5ML
2-125MG
2.5 UNIT
4 MCG
25-58-10
35MG/ML
1.5-10-6 %
1200MG/120
1300MG/130
1400MG/140
1500MG/150
1600MG/160
1700MG/170
1800MG/180
1900MG/190
2000MG/200
2200MG/220
40 MG-80MG
750MG/15ML
8%-5%
4 %-5 %
35-100 MG
24 G/31 G
6.5 MG
1092MG/3.5
1560MG/5ML
156 MG/ML
234MG/1.5
117MG/0.75
78MG/0.5ML
39MG/0.25
819MG/2.63
410MG/1.32
546MG/1.75
273MG/0.88
150-1000MG
50-1000 MG
150-500 MG
50MG-500MG
320 MG/ML
270 MG/ML
40-8-32
21 MCG
0.5-3MG/3
236(27)MG
159(45)MG
256(28)MG
27.5/5.5ML
6MCG/0.5ML
100-1000MG
158 MG
237 MG
198 MG
40 MG X 2
2.5-1000MG
2.5-850 MG
5MG-1000MG
FDN10MG/ML
90 MG-30MG
45 MG-15MG
60 MG-30MG
30 MG-15MG
15 MG-15MG
8 MEQ
15 MEQ
20MEQ/15ML
40MEQ/15ML
30MEQ/0.1L
10MEQ/0.1L
20MEQ/0.1L
40MEQ/0.1L
10MEQ/50ML
20MEQ/50ML
2 MEQ/ML
400-100/5
0.147MG/G
20MG/0.4ML
150MG/1.14
25-25-10
600 MG/DAY
400 MG/DAY
200 MG/DAY
200-2.5 MG
400-2.5 MG
600-2.5 MG
2.5 ML/5ML
6 G/6 G
3.5G/5.8G
3.5 G
3.4 G/6.5G
65 MCG/1.3
30 MG-1 MG
8 MG/ML
17.5MCG/24
2.5X10EXP8
6 X 10EXP8
10-15-20MG
20 MG/4 ML
200MG/20ML
20 G/30 ML
120MG/0.5
30-500-500
100MCG/SPR
400MCG/SPR
12MG/1.2ML
24 MG/DAY
14 MG/DAY
10 MG/DAY
20 MG/DAY
8 MG/DAY
18 MG/DAY
12 MG/DAY
284 MG/1.5
1.25MG/0.5
0.31MG/3ML
45 MCG
1500MG/100
750MG/.15L
13 MCG
100MCG/5ML
200MCG/5ML
500MCG/5ML
0.4 MG/5ML
3.88 %
2 %-1:100K
1%-1:100K
1.5-1:200K
2%-1:200K
2%-1:50000
0.55%-2.8%
3-2.5%(7G)
2%-2% (7G)
3%-1%(7 G)
2.5-3%(7G)
7 %-7 %
20.4MCG/24
300 MG/ML
145 MCG
290 MCG
72 MCG
480 MG/ML
9.5 MG/ML
1MG-10(24)
4 MG-60 MG
10MG-240MG
10-300/15
0.38 %
0.18 MG
5 %-10 %
7.9 MG
11.25 MG
10 MCI/ML
1.5X10EX11
15 MG-10MG
20 MG-10MG
165 MG
82.5 MG
6.3-100/5
27 MG-1 MG
1000-60 MG
200-200/5
27 MG(500)
64 MG
27.5 (500)
30 MG(550)
4 MEQ/ML
4 G/100 ML
4 G/50 ML
20 G/500ML
40G/1000ML
469.01MG/1
54 MG/5 ML
275 MG/1.1
22.4MG/0.7
10-5-325MG
7.5-225/5
FNL 5MG/31
100MG-40MG
50 MG-20MG
2MG-5MG/5
50-2.5MG/5
1.25-30/5
360MG-60MG
1.25-30 MG
325 MCG
3.5-10K-.1
37.5-25 MG
75 MG-50MG
0.25MG(12)
0.25 MG(7)
81.6-.12MG
625MG/5ML
800MG/20ML
5 MG-1 MG
2.5MG/10ML
5 MG/15 ML
1 MG/4 ML
3 MG/4 ML
1MG-10MG
3 MG-10 MG
3MG-1MG
7.5 MG/5ML
4MCG/0.5ML
0.625 MG
75 UNIT
14MCG/24HR
500-15-25
500-15-60
5 %-8 %
10-5/0.5ML
60 MG/5 ML
850 MG
5 MG/0.5ML
.2MG/ML(1)
250MG-15MG
250MG-25MG
100MG-50MG
80 MG-25MG
1200MG-2%
200 MG-2 %
0.25 %-15%
5 MG/2.5ML
5 MG/ML(1)
150MG/30ML
500MG-38MG
2-100MG
2400 MG/10
5 MG (48)
5 MG (21)
20MG/100ML
40MG/200ML
5-7-9-7
65 MG
115MG
55 MG
4.25 G
2.25 MG
50 MCG/0.3
75 MCG/0.3
100MCG/0.3
200MCG/0.3
30 MCG/0.3
20MCG/24HR
100 MG-2 %
88 MG/4 ML
10MG/0.5ML
10MG/0.7ML
30 MG/30ML
1-0.025MG
7.5 MG/0.5
12.5MG/0.5
15MG/0.5ML
7.5-2.691G
775 MG
24MG/1.2ML
0.9 %
2.5 MEQ/ML
234 MG/ML
FNL 5MG/ML
40-1-0.5MG
2500/0.5ML
10000/2ML
>1560/5ML
2.5-300 MG
7-14-21-28
28 MG-10MG
7 MG-10 MG
